Start,Stop,MPL Magnetic Field X,MPL Magnetic Field Y,MPL Magnetic Field Z,MPL Rotation Vector X,MPL Rotation Vector Y,MPL Rotation Vector Z,MPL Linear Acceleration X,MPL Linear Acceleration Y,MPL Linear Acceleration Z,MPL Gravity X,MPL Gravity Y,MPL Gravity Z,MPL Gyroscope X,MPL Gyroscope Y,MPL Gyroscope Z,MPL Accelerometer X,MPL Accelerometer Y,MPL Accelerometer Z,Action
1407266699111,1407266699809,0.16699557,-0.22236149,-0.13317747,0.8752304,9.754725,0.49799395,0.18177867,0.66449904,0.7134495,1.042226,9.532365,0.3648165,5.0782046,-34.96005,15.194048,0.009050487,0.003101251,0.012789299,0
1407266700109,1407266700124,0.029029695,-0.09995792,-0.060902506,0.8072949,9.756821,0.5657798,0.1890866,0.6598459,0.7132226,0.8363246,9.656863,0.50487727,5.7333727,-34.72349,15.234216,-0.0005406217,0.003100452,-0.029827405,0
1407266700507,1407266700522,-0.015562311,-0.16445173,0.034566287,0.66154784,9.769839,0.53016603,0.18172163,0.6632814,0.7115297,0.64598554,9.605388,0.5647323,5.811495,-34.833946,14.8576,0.01437308,0.039319444,-0.029827405,0
1407266700707,1407266700722,-0.016011223,-0.17058687,-0.048033673,0.6548142,9.773581,0.4655226,0.1791124,0.666468,0.7098921,0.63880295,9.602993,0.41748893,5.957768,-34.990334,14.830509,0.026090989,-0.008617457,-0.0031957934,0
1407266701106,1407266701121,0.0028431145,-0.1810615,-0.01062427,0.68743515,9.772084,0.44966102,0.17885877,0.6671412,0.7098933,0.6902783,9.5910225,0.43903673,5.7869387,-35.33805,15.116211,0.0026551716,0.009492039,0.0010652645,0
1407266701307,1407266701323,-2.311153,2.224812,-0.17088614,-0.3684078,9.798719,-0.13108255,0.1319179,0.69948244,0.68482554,-2.6795607,12.023531,-0.3019687,5.661946,-35.085926,15.220203,0.2838794,0.21189149,-0.14914608,0
1407266701705,1407266701720,0.29747957,0.32725745,0.12794015,-2.04809,7.472902,-6.010793,-0.13530895,0.8877813,0.43695801,-1.7506104,7.8001595,-5.882853,5.7592773,-32.79061,17.702904,0.42662483,0.47927284,-0.4836391,0
1407266701905,1407266701920,0.38157588,-0.13631986,0.20380642,-1.7167922,7.5689692,-5.9944825,-0.13588436,0.8872237,0.4397609,-1.3352164,7.4326496,-5.790676,5.4035473,-29.284796,22.122257,-0.05061178,0.1714117,0.014907577,0
1407266702305,1407266703025,0.15083471,-0.061650693,0.10115502,-1.5901989,7.7229466,-5.830779,-0.13715176,0.8823107,0.44970435,-1.4393641,7.661296,-5.729624,3.339501,-20.657831,32.897713,-0.002674879,0.019078886,-0.014919828,0
1407266703302,1407266703318,0.089184016,-0.13257892,0.1707365,-1.7595886,7.830985,-5.634604,-0.18509905,0.86776775,0.461186,-1.6704046,7.6984057,-5.4638677,-0.100120634,-13.901144,40.180492,-0.06233528,0.035057053,0.0031806133,0
1407266703701,1407266703716,0.046088383,-0.058358666,-0.04683657,-1.6997336,7.88246,-5.5810337,-0.18519655,0.8661712,0.46416518,-1.6536452,7.8241014,-5.6278706,-0.9117538,-14.530275,39.383354,0.014363759,-0.01394511,0.03620381,0
1407266703901,1407266704109,0.04444237,-0.07107786,0.0020949265,-1.6944963,7.8341274,-5.650316,-0.18246116,0.86878633,0.46033746,-1.6716017,7.7259393,-5.6637836,-0.93996066,-15.776869,38.936615,0.036734313,-0.02353249,0.018094316,0
1407266704299,1407266704315,0.053869538,-0.067336924,0.020201078,-1.6943467,7.8339777,-5.6504655,-0.18180278,0.86892843,0.46032766,-1.6404771,7.7666407,-5.6302648,-0.832768,-16.384119,38.845592,-0.008006793,-0.0022272016,0.0031806133,0
1407266704499,1407266704515,0.08798691,0.061650693,0.039055414,-1.6937481,7.8342767,-5.6501665,-0.18094045,0.8691003,0.46033993,-1.6057612,7.8959274,-5.611111,-0.7251083,-16.692635,38.799736,-0.011202587,-0.003292466,0.0063764066,0
1407266704898,1407266704913,0.09262568,-0.08424597,0.047584757,-1.6277579,7.803003,-5.7125654,-0.1794961,0.8712255,0.45688733,-1.5351322,7.7187567,-5.6649804,-0.89031875,-16.898739,38.795273,0.042060636,-0.024597755,0.044725925,0
1407266705098,1407266705113,0.0175076,0.04369418,-0.014514848,-1.6053122,7.7935753,-5.7318687,-0.17819445,0.87205905,0.4558063,-1.5878047,7.83727,-5.746383,-0.9970003,-17.034159,38.645336,0.017565144,-0.01607484,0.021299163,1
1407266705298,1407266705320,0.07392098,-0.036361936,0.080505036,-1.5731401,7.8006086,-5.73112,0.18007414,-0.8716494,-0.45584643,-1.4992192,7.7642465,-5.650615,-1.0628984,-17.003498,38.328907,0.007977765,-0.012879047,0.01810337,1
1407266706232,1407266706241,-0.093373865,0.2546832,0.03007716,-1.5267525,7.8291893,-5.7046347,-0.16906571,0.87308013,0.45732653,-1.6201264,8.083873,-5.674557,-1.20665,-16.616188,37.957756,0.025025725,-0.058684617,0.08522116,1
1407266706496,1407266706516,1.7060183,0.07855974,1.2039841,-0.3441665,8.097489,-5.521029,0.06057235,-0.88194346,-0.46728763,1.3618518,8.176049,-4.3170447,-0.52111745,-15.178799,39.596428,-0.11452764,-0.33032784,0.16937092,1
1407266706894,1407266706909,-0.41075522,-0.123451024,-0.012270284,-0.09487024,8.983045,-3.9324763,0.19687788,0.8134729,0.53052163,-0.5056255,8.859593,-3.9447465,0.54395264,-15.148329,39.475536,-0.0559381,-0.45496377,0.2716363,1
1407266707094,1407266707303,-0.07826047,0.1683423,-0.11881226,0.051475335,9.121011,-3.6020765,0.21867505,0.7973891,0.5432561,-0.20754737,8.919449,-3.6442742,4.0952463,-18.038744,36.490936,-0.08150631,-0.2419109,0.2109133,1
1407266707493,1407266707509,-0.15786767,-0.09427169,-0.07047931,0.023343466,8.769512,-4.3890204,0.22345328,0.8208805,0.5074853,-0.13452421,8.6752405,-4.4595,5.8570266,-19.87556,34.577187,0.42236376,-0.075729646,0.045797314,1
1407266707693,1407266707904,-0.11656769,0.09202713,0.084694885,0.01316811,8.859743,-4.2042184,0.22510214,0.8146657,0.51537,-0.10339958,8.951771,-4.1195235,8.61966,-21.581394,32.456425,0.07828894,-0.025661422,0.020240024,1
1407266708091,1407266708107,-0.06808511,-0.15472528,-0.011821371,-0.0700304,8.831162,-4.263325,0.214578,0.81934005,0.5132106,-0.13811551,8.676437,-4.2751465,9.691243,-21.563702,32.316376,0.020764668,0.04997235,-0.058589544,1
1407266708292,1407266708491,-0.18001404,0.22565351,0.039205052,-0.21323359,8.59264,-4.721216,0.1986672,0.8155858,0.52589005,-0.32366616,9.172037,-3.974674,10.29919,-21.364948,32.57461,-0.11985024,0.05636394,-0.03621899,1
1407266709416,1407266709423,0.12599486,-0.86161333,0.18450317,-0.7776666,7.714866,-6.0039096,0.0050779637,0.8978233,0.43785074,-0.65167177,6.853253,-5.8194065,10.162544,-20.660057,33.371902,0.67164123,0.8723565,-0.92251897,1
1407266709689,1407266709705,-0.0398036,0.18076223,-0.12195465,0.24046764,9.084649,-3.6851254,0.23756501,0.7946384,0.5393103,0.20066403,9.265411,-3.80708,6.6330767,-16.461155,36.707123,-0.2540661,-0.15455735,0.15341033,1
1407266710087,1407266710108,-0.059855044,-0.012270284,-0.10190321,0.27129298,8.7353945,-4.4485765,0.2542478,0.81373847,0.50348806,0.21143794,8.7231245,-4.5504794,8.009429,-19.518864,34.666256,-0.06764483,-0.08211937,0.058601793,1
1407266710288,1407266710493,-0.05566519,-0.12210429,0.0104746325,0.15577275,8.944588,-4.0174704,0.24484397,0.8030456,0.5223574,0.07496844,8.845228,-4.033332,8.823835,-20.745602,33.875004,-0.24340972,-0.030986145,0.011736285,1
1407266710887,1407266710902,0.012270284,-0.3043629,0.044741645,0.23627777,9.014319,-3.8542159,0.24469937,0.7978926,0.5307398,0.24854806,8.709956,-3.8094742,10.977132,-22.540133,32.397003,-0.07722661,0.012689962,0.021326594,1
1407266711284,1407266711299,-0.21622634,0.09442133,-0.019003976,0.12479776,9.224859,-3.3247979,0.22838025,0.78572136,0.554153,-0.09142858,9.319281,-3.343802,10.761258,-23.529312,31.601965,-0.24234259,-0.025659557,-0.007435546,1
1407266711485,1407266711500,-0.08140286,0.29418755,-0.12360066,0.08693945,9.240571,-3.2824504,0.22694558,0.7847601,0.5555364,0.0055365916,9.534759,-3.4060512,10.384238,-23.951714,31.424376,-0.026101375,-0.0107469205,-0.0021212078,1
1407266711884,1407266711911,0.056712653,-0.08664017,0.008678981,0.26844987,9.117419,-3.6014779,0.23860009,0.79163575,0.5430935,0.32516253,9.030779,-3.592799,9.952242,-24.910728,30.50903,0.08468612,-0.036313266,0.054337807,1
1407266712592,1407266712598,0.15233108,-0.29463646,0.12075755,0.393098,9.069236,-3.7099652,0.24393925,0.79350394,0.53951603,0.54542905,8.7746,-3.5892076,9.784329,-24.951807,30.218174,0.0591291,-0.029920349,0.052222457,1
1407266712881,1407266712897,-0.018555064,-0.103249945,0.038307227,0.17612346,9.059809,-3.7496192,0.23872416,0.79635507,0.53532356,0.1575684,8.956559,-3.7113118,10.617102,-24.081554,30.113405,-0.0069172946,0.033995517,-0.035129227,1
1407266713081,1407266713292,0.028880058,-0.022595279,0.025438393,0.2100912,9.031827,-3.8145618,0.23478568,0.7996008,0.53382385,0.23897126,9.009232,-3.7891235,10.618924,-23.87493,30.397179,0.031432226,0.036126047,-0.010628143,1
1407266713480,1407266713495,-0.053420626,-0.10639234,0.041000705,0.20979193,9.031827,-3.8145618,0.23278624,0.80018574,0.53417456,0.1563713,8.925434,-3.7735612,10.584438,-23.59157,30.49653,0.01332273,0.011624964,-0.014889201,1
1407266713879,1407266713894,-0.17971477,0.124648124,-0.115370594,0.097862996,9.012673,-3.8640919,0.22395599,0.80427015,0.5318455,-0.08185177,9.137321,-3.9794624,10.80288,-23.220158,31.098417,-0.0037215012,0.06914924,-0.054303985,1
1407266714079,1407266714094,-2.9029696,0.9578303,0.22340895,-0.8168717,8.82832,-4.1909003,0.07584622,0.8413792,0.526243,-3.7198412,9.78615,-3.9674914,10.958887,-23.076118,31.390038,0.30520704,1.1716982,-0.5421919,1
1407266714478,1407266714493,0.76419926,0.46297875,0.7457938,-0.17926586,7.789685,-5.954679,0.38533762,-0.8093915,-0.40441442,0.5849334,8.252664,-5.208885,7.936588,-22.387093,32.47457,-0.013307017,1.0332139,-0.901186,1
1407266714678,1407266714693,-0.19183542,0.6274305,0.4134487,-0.5137059,7.8921866,-5.7983074,0.41553017,-0.7892777,-0.41286153,-0.7055413,8.519617,-5.384859,3.259863,-21.548891,33.06006,0.007998272,0.19058965,-0.32487795,1
1407266715077,1407266715097,0.089782566,0.0047884034,0.10310031,-0.64568627,8.004864,-5.62802,0.40492597,-0.78929126,-0.42629597,-0.55590373,8.009652,-5.5249195,-7.1946793,-20.00684,33.54261,0.01225933,-0.117271766,0.04157301,1
1407266715762,1407266715778,0.037259765,-0.017956512,0.047734395,-0.7272388,8.004864,-5.618144,0.4053772,-0.78874165,-0.42843884,-0.689979,7.986907,-5.5704093,-10.653932,-19.766209,33.795586,0.0016048208,-0.039507728,-0.029802904,1
1407266716075,1407266716090,-0.037708677,-0.05192425,0.0935235,-0.80190796,7.8868,-5.772869,0.38818267,-0.80227464,-0.42611802,-0.8396166,7.8348756,-5.6793456,-12.790493,-21.028002,33.081436,-0.050593138,-0.039507728,0.008546617,1
1407266716473,1407266716488,0.60438627,-0.37978023,0.44023383,-0.5377976,8.207473,-5.3402667,0.35423318,-0.80423516,-0.44836,0.06658874,7.827693,-4.900033,-12.079848,-20.935408,33.116,-0.10279109,-0.11301097,0.0809846,1
1407266716674,1407266716689,1.5848119,4.475212,1.8896236,-0.1738789,9.273342,-3.1851861,0.25843763,-0.77175254,-0.5543304,1.410933,13.748553,-1.2955624,-11.91708,-20.696743,33.26594,-0.58428687,-0.8757395,0.3664816,1
1407266717072,1407266717087,-1.5716438,-0.911293,-0.5707178,0.44592008,8.746168,-4.413112,0.2182442,0.8230265,0.5130707,-1.1257237,7.8348756,-4.98383,-9.954086,-20.9893,33.41192,0.13476661,-1.5362035,0.65516824,1
1407266717272,1407266717287,-0.43828854,0.54408234,0.45310268,0.58747727,8.996662,-3.8579566,0.24348605,0.7983816,0.53612506,0.1491887,9.540744,-3.404854,-6.65405,-21.51088,33.258404,-0.22742517,-0.2237982,0.2695396,1
1407266717671,1407266717686,-0.50996494,-0.3458125,0.0025438394,0.34192193,8.904934,-4.0933366,0.2548102,0.8023547,0.5202941,-0.16804303,8.559121,-4.0907927,2.292641,-22.668379,32.684975,0.08150151,-0.16520867,0.030920366,1
1407266717871,1407266717886,-0.2088941,-0.19138649,0.11252748,0.27907413,8.965986,-3.962703,0.26057556,0.79632765,0.52382314,0.070180036,8.7746,-3.8501756,5.951147,-23.360363,32.209717,-0.07402336,-0.11727097,0.05329678,1
1407266718981,1407266718991,-0.048632223,0.065541275,0.0887351,0.12719196,9.023896,-3.8371572,0.25609574,0.79375887,0.52737504,0.07855974,9.0894375,-3.7484221,10.191436,-23.896584,31.399326,0.04954731,-0.005418201,-0.031924378,1
1407266719268,1407266719285,-0.120458275,-0.4652233,0.2208651,0.3510498,7.7889366,-5.948095,0.268004,0.85524243,0.42879665,0.23059155,7.3237133,-5.7272296,11.765151,-22.215302,31.352337,0.9305247,-0.006482933,0.07354319,1
1407266719667,1407266719682,-0.039055414,0.30660746,0.11447277,0.36661214,7.7605057,-5.9841576,0.25591886,0.86000407,0.42860717,0.32755673,8.067113,-5.8696847,11.626262,-19.930838,32.97176,-0.37335894,0.08939087,-0.014873754,1
1407266719867,1407266719882,0.04444237,0.054767363,0.06838439,0.45549688,8.184729,-5.382614,0.25334296,0.8427618,0.46173108,0.49993923,8.239495,-5.31423,11.552351,-18.174936,34.657986,-0.3605795,0.04784502,0.012816995,1
1407266720265,1407266720280,-0.014065935,0.09382278,0.11432313,0.5762544,8.647258,-4.5893855,0.24791014,0.82008064,0.50252706,0.5621885,8.741081,-4.4750624,11.063425,-16.901762,36.594242,-0.1294171,0.03080079,-0.01487988,1
1407266720466,1407266720481,0.020949265,-0.12898761,0.043245267,0.59750295,8.647408,-4.586542,0.2487205,0.819744,0.502833,0.61845225,8.51842,-4.543297,10.494219,-17.425287,36.287437,-0.0037140443,0.021213675,-0.004224306,1
1407266720864,1407266720879,0.094570965,0.2347814,0.07347207,0.6028899,8.576928,-4.7161283,0.25022358,0.82331043,0.49663195,0.6974609,8.811709,-4.6426563,9.908225,-19.242517,35.006905,0.04315759,-0.008613728,0.004297809,1
1407266721064,1407266721079,-0.01062427,-0.34715924,0.029029695,0.6027403,8.396316,-5.0308166,0.25601688,0.831235,0.48078954,0.592116,8.049156,-5.0017867,9.772921,-19.967579,34.573483,0.15713716,-0.053355366,0.028792765,1
1407266721462,1407266721478,-0.25543138,-0.047285482,-0.18076223,0.5770026,8.753651,-4.3828855,0.25184688,0.8124266,0.51144034,0.3215712,8.706365,-4.5636477,9.600083,-20.326641,34.263943,-0.18907379,0.07447636,0.056489643,1
1407266721663,1407266721678,-0.908001,-1.0679636,-0.085891984,0.6633435,8.943541,-3.9677908,0.20874129,0.8116189,0.5370299,-0.24465749,7.875577,-4.053683,9.694646,-20.391792,34.11074,-0.27109915,0.57515067,-0.07240736,1
1407266722061,1407266722076,0.13242929,-0.09831191,0.13437457,0.521936,9.692925,-1.3940239,0.083548985,0.75105906,0.6538644,0.65436524,9.594614,-1.2596494,8.608546,-22.425585,32.790638,-0.37016875,0.45157996,-0.12673584,1
1407266722262,1407266722277,0.28550854,-0.18435353,0.11252748,0.6705261,9.7262945,-1.0573393,0.073479995,0.74061024,0.66760355,0.95603466,9.541942,-0.9448118,6.944458,-24.402327,31.459965,-0.15178953,0.11389115,0.013879064,1
1407266722660,1407266722675,0.10354923,-0.185401,0.049230773,0.61186814,9.752481,-0.8276456,0.06684513,0.7333,0.6763414,0.7154174,9.5670805,-0.77841485,2.6877995,-28.934856,27.875103,-0.020762004,-0.1183365,-0.0351231,1
1407266722860,1407266722875,-0.10250176,0.16819267,-0.12958616,0.4623802,9.765201,-0.7721301,0.07580103,0.7304901,0.6776367,0.35987845,9.9333935,-0.90171623,0.9345398,-30.85287,26.137384,-0.058040667,-0.18651262,-0.043635894,1
1407266723259,1407266723274,0.04878186,-0.51430446,0.0700304,0.03935469,9.752182,-1.0304046,0.07862455,0.7391576,0.66545534,0.088136554,9.237878,-0.9603742,0.083744645,-33.19494,23.946918,0.0985532,-0.090638824,-0.13311811,1
1407266723459,1407266723474,0.046686932,0.024540568,0.22505496,0.106093064,9.778369,-0.7365163,0.088078454,0.7278685,0.6759591,0.15278,9.802909,-0.5114613,0.8394504,-33.441685,23.314413,-0.11449782,-0.06720274,0.033066075,1
1407266723857,1407266723872,-0.41180268,-0.00089782564,-0.22445641,-0.2733879,9.772682,-0.7670424,0.08034749,0.7298294,0.67247355,-0.6851906,9.771785,-0.99149877,3.1228673,-32.91545,22.823965,0.017594973,-0.0032868735,-0.09902672,1
1407266724257,1407266724272,0.11432313,0.05925649,0.044592008,0.0025438394,9.790339,-0.56443304,0.103917286,0.7197054,0.67943853,0.11686697,9.849596,-0.519841,4.417746,-32.39528,22.629675,-0.069752984,-0.16627179,0.11722809,1
1407266724656,1407266724672,0.055365913,-0.13272856,-0.023193829,0.14649522,9.790789,-0.5373486,0.116490275,0.71681243,0.6801386,0.20186113,9.65806,-0.56054246,4.7913384,-31.65646,22.278019,-0.038854986,-0.001155013,-0.027638819,1
1407266725055,1407266725070,0.020500353,0.06015432,-0.046986207,0.090381116,9.79423,-0.48362875,0.11390679,0.7153166,0.68184805,0.11088146,9.854384,-0.530615,4.8796782,-31.672739,21.915186,-0.021810757,-0.011807657,-0.007398794,1
1407266725255,1407266725270,0.060902506,-0.06284779,0.036661215,0.17208324,9.796325,-0.41524437,0.11765413,0.712266,0.6846039,0.23298575,9.733478,-0.37858313,5.197755,-31.837368,21.875553,-0.029271336,0.016953949,0.030944867,1
1407266725654,1407266725668,-0.100257196,-0.23104046,-0.004489128,0.13931261,9.795727,-0.43993455,0.112768844,0.7139421,0.6840662,0.039055414,9.564686,-0.4444237,5.762257,-32.24085,21.80832,-0.00050919637,0.021215007,0.007509049,1
1407266725854,1407266725869,-0.04623802,0.06000468,0.07676409,0.20979193,9.797971,-0.35359368,0.10966973,0.7113342,0.68824667,0.16355391,9.857976,-0.27682957,5.396358,-32.50554,21.62972,-0.031407192,-9.108011e-05,0.043718718,1
1407266726252,1407266726267,0.0525228,-0.17806876,0.10295067,0.18764555,9.785851,-0.6084265,0.115361564,0.7195226,0.6781395,0.24016836,9.607781,-0.5054758,4.511005,-32.989845,21.633663,0.05594449,-0.050158508,-0.018066619,1
