Start,Stop,MPL Magnetic Field X,MPL Magnetic Field Y,MPL Magnetic Field Z,MPL Rotation Vector X,MPL Rotation Vector Y,MPL Rotation Vector Z,MPL Linear Acceleration X,MPL Linear Acceleration Y,MPL Linear Acceleration Z,MPL Gravity X,MPL Gravity Y,MPL Gravity Z,MPL Gyroscope X,MPL Gyroscope Y,MPL Gyroscope Z,MPL Accelerometer X,MPL Accelerometer Y,MPL Accelerometer Z,Action
1408471946717,1408471946733,-0.25797522,-0.25782558,-0.5295675,-3.7786489,8.896106,-1.6587329,0.48875538,-0.5879504,-0.6172806,-4.036624,8.63828,-2.1883004,-15.890076,-45.16717,5.7146473,0.54951,0.24833977,-0.45283726,1
1408471946917,1408471947131,0.573112,-0.6593033,-0.3568857,-4.0830116,8.732552,-1.80029,0.51043594,-0.5755331,-0.61257046,-3.5098996,8.073248,-2.1571758,-10.972126,-46.35456,10.986561,0.08292418,-0.048869006,-0.14391057,1
1408471947316,1408471947331,0.66618663,-1.2202947,-0.059705406,-4.2371383,8.613589,-2.0052936,0.52301085,-0.57332426,-0.6057014,-3.570952,7.393295,-2.0649989,-8.2333765,-46.749233,13.784741,0.04990098,0.020373182,-0.10769158,1
1408471947516,1408471947531,0.10040683,-0.33189622,0.22655134,-4.363283,8.591892,-1.8198925,0.524617,-0.56352663,-0.61332405,-4.262876,8.259995,-1.5933412,-5.928178,-47.09002,15.881347,-0.045972817,-0.0669785,-0.04590624,1
1408471947914,1408471947930,0.1937807,-0.28954875,0.14230536,-4.4015903,8.567501,-1.8421886,0.52753913,-0.561806,-0.61253375,-4.2078094,8.277952,-1.6998832,-2.8672032,-47.694748,18.282072,0.0019640813,-0.0009321064,-0.02673148,1
1408471948114,1408471948314,0.17911622,-0.32591072,0.111180745,-4.4638395,8.557027,-1.7377415,0.52856886,-0.5595856,-0.6140012,-4.2700586,8.222886,-1.7034745,-1.9846146,-47.654278,19.006042,-0.004427505,-0.008388957,-0.02673148,1
1408471948513,1408471948528,0.21143794,-0.24450785,0.1050456,-4.474314,8.552388,-1.7342999,0.53180474,-0.55281556,-0.6158394,-4.262876,8.307879,-1.6292542,-1.2556379,-46.950806,19.459368,-0.0012317119,0.01504686,-0.020339893,1
1408471948713,1408471948729,0.095768064,-0.32650927,0.07691373,-4.5238442,8.524256,-1.7444752,0.5346136,-0.5505678,-0.61567557,-4.4280763,8.197746,-1.6675615,-1.1638824,-46.653553,19.211927,0.021138841,-0.02330266,-0.012883042,1
1408471949111,1408471949126,0.22984336,-0.35269585,0.12030864,-4.4556093,8.577976,-1.6537948,0.536862,-0.5441496,-0.616011,-4.225766,8.22528,-1.5334862,-1.4346659,-46.412216,18.735853,-0.01721068,0.03741741,-0.0075567197,1
1408471949311,1408471949326,0.21981764,-0.099060096,0.07736264,-4.522198,8.557775,-1.5761329,0.5368281,-0.54052657,-0.61965823,-4.3023806,8.4587145,-1.4987702,-1.5799282,-46.651558,18.55843,-0.021471737,-0.029694246,-0.056558885,1
1408471949511,1408471949527,0.16370355,-0.27353755,0.03067571,-4.480449,8.579023,-1.5797242,0.53793615,-0.5395971,-0.61823577,-4.3167458,8.305486,-1.5490485,-1.6426071,-46.922653,18.452223,-0.004427505,0.00545948,0.020140156,1
1408471949910,1408471949926,0.29747957,-0.2335843,-0.0001496376,-4.478953,8.579771,-1.5800235,0.5395598,-0.5379884,-0.6176103,-4.1814733,8.346188,-1.5801731,-1.7329816,-47.29548,18.077547,-0.014014885,-0.008388957,-0.0022303974,1
1408471950309,1408471950324,0.033069912,0.40566754,0.6807015,-3.795558,8.843134,-1.8873792,0.51894444,-0.5717704,-0.60081947,-3.762488,9.248801,-1.2066777,-2.2337642,-46.791824,18.373789,-0.15143399,-0.17030916,0.31628367,1
1408471950509,1408471950524,-0.1770213,1.1028291,0.10594343,-3.6165912,8.944438,-1.7567455,0.5125224,-0.5717387,-0.60255414,-3.7936125,10.047267,-1.650802,-2.8686829,-46.24878,19.048267,-0.0374507,0.042743735,0.053163353,1
1408471950709,1408471950725,0.5554548,-1.5792753,-0.56398416,-3.690662,8.845677,-2.0744262,0.5180736,-0.58082896,-0.59337294,-3.1352072,7.2664022,-2.6384103,-3.9493432,-45.646935,19.890347,0.054162037,-0.062717445,-0.025666215,1
1408471951108,1408471951123,0.11971009,-0.2439093,0.18121114,-3.9217024,8.867824,-1.4668975,0.5128467,-0.5583672,-0.61762196,-3.8019924,8.623915,-1.2856863,-5.929958,-45.05973,20.370083,-0.12799817,-0.07443535,-0.07466838,1
1408471951506,1408471951521,0.2657564,-0.25602993,0.12449849,-4.144363,8.839243,-0.92895025,0.5106866,-0.5353108,-0.6378997,-3.8786068,8.583213,-0.80445176,-6.176417,-45.123665,19.695843,0.02326937,0.022503711,-0.05336309,1
1408471951707,1408471951722,0.11507132,-0.3199252,-0.08828619,-4.0702925,8.796597,-1.4906899,0.5226302,-0.5503283,-0.61680835,-3.9552212,8.476671,-1.578976,-5.895684,-45.677055,18.914122,0.22566961,0.14713965,0.025466477,1
1408471952105,1408471952120,0.2136825,-0.3321955,-0.06254852,-3.755904,8.872313,-1.8288708,0.5238068,-0.56468207,-0.5996742,-3.5422213,8.540117,-1.8914193,-5.1892567,-46.573143,17.96749,0.07759786,0.01504686,0.04038018,1
1408471952305,1408471952321,0.32755673,-0.2959832,0.043993454,-3.7345057,8.857649,-1.9402012,0.5267386,-0.5669774,-0.59499496,-3.406949,8.561666,-1.8962077,-5.079479,-46.70069,18.124693,0.033922013,0.053396378,-0.029927272,1
1408471953218,1408471953234,0.09771336,-0.3393781,-0.059106853,-3.8649898,8.776545,-2.0501847,0.53277457,-0.5662854,-0.5928455,-3.7672763,8.437167,-2.1092918,-5.1589804,-46.700817,18.605633,0.04563992,-0.013715279,-0.065081,1
1408471953502,1408471953518,0.34730887,-0.44158056,0.018704701,-4.13733,8.725518,-1.707814,0.5302414,-0.5530955,-0.60966146,-3.7900212,8.283937,-1.6891093,-4.600746,-46.241768,19.825819,-0.07686549,-0.026498452,-0.028862009,1
1408471953702,1408471953913,-0.020949265,0.27952304,0.17567454,-4.2251673,8.709507,-1.5690999,0.5291338,-0.54773873,-0.6158931,-4.2461166,8.98903,-1.3934253,-3.8185387,-46.41174,20.051428,0.07972839,-0.039281625,-0.033123065,1
1408471954301,1408471954317,0.1683423,-0.2877531,-0.021697452,-4.2648215,8.669853,-1.6781857,0.533005,-0.549059,-0.61240923,-4.096479,8.3821,-1.6998832,-3.2008069,-46.492916,19.785692,-0.018275943,-0.010519486,-0.0075567197,1
1408471954700,1408471954715,0.19123685,-0.18136078,0.0966659,-4.3655276,8.653243,-1.4948797,0.53094834,-0.5425017,-0.62047154,-4.1742907,8.471883,-1.3982137,-3.0721445,-46.5592,19.461143,-0.03958123,-0.027563717,-0.050167296,1
1408471955098,1408471955114,0.22296004,-0.22565351,0.03995324,-4.434361,8.617331,-1.4992192,0.5361453,-0.5375744,-0.62002575,-4.211401,8.391677,-1.459266,-3.174501,-46.392673,19.068115,-0.021471737,0.044874266,-0.028862009,1
1408471955936,1408471955943,0.20739773,-0.10579379,0.06374562,-4.3828855,8.653094,-1.4440029,0.53372914,-0.53736,-0.621214,-4.175488,8.5473,-1.3802572,-3.035288,-46.515266,18.74648,-0.027863322,0.004394216,0.0073569827,1
1408471956296,1408471956313,0.22954409,-0.27069443,0.007182605,-4.4529157,8.622867,-1.4101849,0.5364599,-0.53301513,-0.62272,-4.223372,8.352173,-1.4030021,-2.6849065,-46.6012,17.744196,0.008355668,0.025699504,-0.019274628,1
1408471956496,1408471956705,0.2323872,-0.25677812,0.039653964,-4.4820952,8.617331,-1.3504794,0.5356302,-0.53099185,-0.6252911,-4.394557,8.461109,-1.3838485,-2.3371778,-46.650505,17.82397,-0.023602266,-0.026498452,-0.008621984,1
1408471956895,1408471956910,0.24839842,-0.20859483,0.06778584,-4.5160627,8.603863,-1.3223475,0.5364507,-0.52880484,-0.6265167,-4.2676644,8.395268,-1.2545617,-1.9914539,-46.533836,17.644941,-0.0054927696,-0.01158475,-0.037384123,1
1408471957095,1408471957110,0.25737667,-0.24480712,0.03546411,-4.5154643,8.604162,-1.3223475,0.5388168,-0.52639645,-0.62559676,-4.2580876,8.359355,-1.2868834,-1.8272544,-46.524593,17.332796,0.006225139,-0.0062584286,-0.0064914552,1
1408471957494,1408471957509,0.18525136,-0.22116438,0.01810615,-4.535516,8.594885,-1.3145664,0.5391848,-0.5256458,-0.626128,-4.3502645,8.37372,-1.2964603,-2.2026794,-46.745438,16.817314,-0.006558034,-0.0030626352,-0.021405157,1
1408471957694,1408471957709,0.23014264,-0.21906945,0.048033673,-4.5349174,8.595184,-1.3145664,0.5397374,-0.5250762,-0.6259034,-4.3047748,8.376115,-1.2665327,-2.3375373,-46.813263,16.82089,-0.01294962,0.0022636869,-0.015013571,1
1408471958092,1408471958107,0.3684078,-0.24899697,0.08319851,-4.498406,8.620323,-1.2743138,0.5378166,-0.5250938,-0.6268236,-4.1299977,8.371326,-1.1911154,-2.4243891,-46.95333,16.925894,-0.0076232986,-0.019041602,-0.009687249,1
1408471959006,1408471959020,0.13362639,-0.8903438,0.13916297,-3.8877347,8.669106,-2.4292169,0.5340229,-0.5819553,-0.5819972,-3.7541082,7.7787614,-2.2900538,-2.3994455,-47.091183,17.175646,0.6901249,-0.077631146,0.40683115,1
1408471959290,1408471959306,0.06628946,0.5018845,-0.22026655,-2.5754128,9.417294,-0.92296475,0.4819766,-0.56102645,-0.60810316,-2.5091233,9.919178,-1.1432313,-8.683222,-45.869305,20.301363,0.73699653,0.5082643,-0.2419149,1
1408471959490,1408471959702,1.0597335,-1.3380594,0.09606735,-2.3262663,9.291597,-2.1036055,0.5039407,-0.5943863,-0.5621282,-1.2665327,7.953538,-2.007538,-10.485434,-45.767754,18.433619,0.46961516,0.40173784,-0.12580107,1
1408471959889,1408471959904,-1.058686,1.7905636,0.6404489,-1.8155531,9.493309,1.6579847,0.34020412,-0.5474706,-0.7136198,-2.8742392,11.283873,2.2984335,-10.570891,-45.54905,18.593294,-1.6342821,-1.486976,0.43665856,1
1408471960089,1408471960106,0.5734113,-0.3883096,0.19153613,-0.7769185,9.392902,2.7090392,0.26540232,-0.5398458,-0.74348986,-0.20350714,9.004593,2.9005754,-10.577031,-45.507866,18.522411,-0.4273375,-0.54954326,0.33545843,1
1408471960487,1408471960502,-0.11267712,-0.5626374,-0.17717093,-0.8797195,9.309854,2.9532478,0.26684666,-0.5274609,-0.7507821,-0.9923966,8.747216,2.7760768,-11.751841,-45.842037,14.357645,0.0019640813,0.056592174,-9.986854e-05,1
1408471960688,1408471960703,0.020799628,-0.09053075,-0.019452889,-0.5678747,9.226805,3.273173,0.2603031,-0.515126,-0.75010633,-0.5470751,9.136273,3.25372,-12.678889,-45.836376,11.550861,-0.18232666,0.15033545,0.21614881,1
1408471961086,1408471961102,0.15382746,0.3835212,0.26844987,0.025737667,8.933515,4.0447044,0.23341224,-0.489175,-0.75740373,0.17956513,9.317036,4.313154,-14.870448,-45.496582,6.8242245,-0.32400683,-0.0818922,0.106426574,1
1408471961286,1408471961302,0.22266077,-0.41823712,-0.15322891,0.39264908,8.946383,3.9971197,0.22017273,-0.4977186,-0.7515941,0.61530983,8.528147,3.843891,-16.209925,-45.43898,4.9141464,0.029660957,-0.06484797,0.13412344,1
1408471962196,1408471962218,-0.06988076,-0.3513491,-0.10684125,0.32725745,8.926183,4.047697,0.2273848,-0.4918478,-0.7494487,0.25737667,8.574833,3.940856,-19.302095,-45.132145,2.451605,0.046705186,0.16098809,-0.042710446,1
1408471962484,1408471962499,0.082899235,-0.44158056,-0.12479776,1.0998363,9.24506,3.0804398,0.20157498,-0.549826,-0.72276664,1.1827357,8.803479,2.955642,-20.992975,-44.114143,1.3139515,0.041378867,0.100268014,0.22467093,1
1408471962882,1408471962897,0.13572131,-0.29209262,-0.08125322,1.3462895,9.077616,3.4570775,0.18661249,-0.5375012,-0.728892,1.4820108,8.785523,3.3758245,-22.258156,-43.359535,3.3855548,-0.105627626,-0.053130064,-0.035253596,1
1408471963082,1408471963097,0.06688801,-0.21263504,-0.2100912,1.2559084,9.066393,3.520075,0.17996153,-0.5367801,-0.73820215,1.3227965,8.853758,3.309984,-23.345957,-42.961765,4.226348,-0.075800225,-0.14900386,-0.12473581,1
1408471963282,1408471963493,-0.05117606,-0.33054948,-0.1678934,0.84964234,9.149591,3.4252048,0.19105035,-0.5374553,-0.74516976,0.79846627,8.819042,3.2573113,-24.458652,-42.022964,4.3645644,0.011551461,-0.0669785,-0.12473581,1
1408471963681,1408471963696,-0.058508303,-0.32456398,-0.18016368,0.7935282,9.153183,3.4290953,0.19166443,-0.53705114,-0.74695015,0.7350199,8.828619,3.2489316,-24.079023,-41.67226,4.287427,-0.0076232986,0.03422162,-0.012883042,1
1408471964079,1408471964095,0.08319851,-0.36795887,-0.05805939,0.9044097,9.087642,3.5727475,0.18338615,-0.53311324,-0.7505644,0.9876082,8.719683,3.514688,-22.66619,-41.641068,4.67905,-0.015080149,-0.03821636,0.008422247,1
1408471964280,1408471964295,-0.026036944,-0.29209262,-0.1738789,0.82809454,9.114726,3.52217,0.18303113,-0.5356451,-0.7527615,0.80205756,8.822633,3.3482912,-22.16474,-42.112175,4.8244295,0.012616726,-0.06378271,-0.06721153,1
1408471964680,1408471964697,-0.039205052,-0.3788824,-0.062698156,1.0292075,9.11293,3.4732385,0.17238261,-0.5414754,-0.7511114,0.9900024,8.734048,3.4105403,-21.737846,-42.828197,4.9256377,-0.026798058,-0.031824775,0.052098088,1
1408471965411,1408471965419,-0.048033673,-0.32800564,-0.038905777,0.9686042,9.062054,3.6206315,0.17216718,-0.53455913,-0.7561477,0.92057055,8.734048,3.5817258,-21.666283,-43.052174,4.874432,-0.06408231,0.028895298,-0.019274628,1
1408471965677,1408471965693,-0.20141222,-0.3131915,-0.11252748,1.4224551,8.958653,3.726575,0.15443605,-0.5349203,-0.7520665,1.2210429,8.645462,3.6140475,-23.48856,-43.380928,4.6509066,-0.01721068,0.0033289513,-0.028862009,1
1408471966075,1408471966090,-0.030226797,-0.29807812,-0.11656769,1.4499884,8.937555,3.7665281,0.15469031,-0.5329416,-0.7514698,1.4197617,8.639477,3.6499605,-24.322779,-42.561104,3.8968349,-0.038515966,0.050200585,0.01907489,1
1408471966275,1408471966291,0.050427873,-0.36227265,-0.06688801,1.4579192,8.901193,3.8485296,0.15315679,-0.52945226,-0.7535199,1.508347,8.53892,3.7816415,-24.507261,-42.257717,3.7171185,-0.027863322,0.03635215,0.0020306604,1
1408471966475,1408471966686,0.07990648,-0.30750528,-0.12749124,1.4487913,8.871565,3.9199066,0.15238482,-0.52622545,-0.7555541,1.5286977,8.564059,3.7924154,-24.72438,-42.24237,3.3005426,-0.03638544,-0.012650015,-0.009687249,1
1408471966874,1408471966889,-0.021547815,-0.3453636,-0.219668,1.4329298,8.903438,3.852869,0.1542214,-0.5289322,-0.7538734,1.411382,8.558074,3.6332011,-24.676619,-42.235527,2.988968,0.02326937,-0.02330266,-0.025666215,1
1408471967273,1408471967288,-0.05566519,-0.37514147,-0.16280572,1.4526819,8.853009,3.9600096,0.15111856,-0.52464986,-0.7568914,1.3970166,8.477868,3.7972038,-24.516853,-41.840225,2.645272,-0.03958123,-0.007323693,-0.0043609263,1
1408471967672,1408471967688,-0.10310031,-0.25767595,-0.23552959,1.501314,8.763078,4.138078,0.1446435,-0.5177779,-0.76212937,1.3982137,8.505402,3.9025488,-24.645004,-41.5836,2.5637832,-0.06088652,-0.02330266,-0.012883042,1
1408471967875,1408471968578,0.06000468,-0.2769792,-0.06658874,1.5453075,8.6914015,4.270807,0.14090393,-0.5122444,-0.76491296,1.6053122,8.414422,4.2042184,-24.85514,-41.499855,2.400978,-0.06088652,0.03635215,0.024401214,1
1408471968870,1408471968885,-0.040102877,-0.2928408,-0.11327567,1.5903485,8.683321,4.270807,0.13515101,-0.51379055,-0.767096,1.5502456,8.39048,4.1575313,-25.326136,-40.886284,1.5132306,-0.00016644757,0.010785802,-0.0064914552,1
1408471969268,1408471969284,0.02932897,-0.30346507,-0.09561843,1.7280151,8.611345,4.362086,0.1330556,-0.50979125,-0.7640863,1.757344,8.307879,4.2664676,-25.319134,-40.86677,1.7526581,-0.044907555,0.0587227,0.07340337,1
1408471969469,1408471969484,0.08828619,-0.29299045,-0.024091655,1.8246809,8.524256,4.491672,0.12676887,-0.50488746,-0.76625335,1.9129672,8.231265,4.4675803,-25.379318,-41.12408,1.7248435,-0.05769073,0.0065247444,0.035053857,1
1408471969867,1408471969883,-0.07466917,-0.2621651,-0.15562311,1.8918682,8.507795,4.495114,0.121655,-0.50597674,-0.76713157,1.8171991,8.24563,4.3394904,-25.535463,-41.783062,1.156004,0.0072904034,-0.04460795,-0.021405157,1
1408471970067,1408471970083,-0.14036007,-0.29553428,-0.18809447,1.8163012,8.554333,4.4378023,0.12584332,-0.50783575,-0.76657736,1.6759412,8.258799,4.249708,-25.64193,-41.9231,0.8721811,0.0253999,-0.020106867,-0.04164518,1
1408471970466,1408471970482,0.014814123,-0.32800564,-0.18570027,1.946037,8.573636,4.3444285,0.12612826,-0.51243174,-0.75940067,1.9608512,8.24563,4.158728,-25.64846,-41.50025,0.5340614,0.028595692,0.044874266,0.06594653,1
1408471970667,1408471970683,0.04309563,-0.2959832,-0.10070611,2.0015526,8.529643,4.405481,0.12294948,-0.51015913,-0.7601021,2.0446482,8.23366,4.3047748,-25.734766,-41.164883,0.54198503,-0.028928587,0.004394216,0.015879098,1
1408471971065,1408471971098,-0.004638766,-0.28565818,-0.15547347,2.0444987,8.455872,4.5260887,0.11853841,-0.50514984,-0.76303834,2.0398598,8.170214,4.370615,-26.429895,-40.736664,0.44209528,-0.015080149,-0.026498452,-0.024600951,1
1408471971770,1408471971777,-0.15607202,-0.27548283,-0.19093758,1.9529204,8.492383,4.4981065,0.12122266,-0.50592595,-0.7647843,1.7968484,8.2169,4.307169,-26.962124,-40.429756,0.43969837,0.0030293458,-0.036085833,-0.057624146,1
1408471972063,1408471972079,0.033668462,-0.14050971,-0.052223526,1.9630958,8.536975,4.4084735,0.12654188,-0.50913143,-0.75916463,1.9967642,8.396465,4.35625,-27.159716,-39.621197,0.47776562,0.043509394,0.029960562,0.018009627,1
1408471972462,1408471972477,-0.027682956,-0.42422262,-0.27323827,2.1405659,8.647108,4.1003695,0.11980161,-0.525913,-0.752024,2.112883,8.222886,3.8271315,-26.786158,-39.89027,0.38538006,0.039248336,-0.09574064,-0.050167296,1
1408471972662,1408471972874,-0.017357962,-0.24570495,-0.038456865,1.7555484,8.605061,4.363582,0.11730957,-0.5135713,-0.7740855,1.7381904,8.359355,4.325125,-26.966398,-39.746387,1.1598945,-0.06301705,-0.15646072,-0.15243268,1
1408471973060,1408471973076,-0.021697452,-0.41434655,-0.119261175,1.5288475,8.603713,4.450372,0.12510599,-0.5073829,-0.7793193,1.5071499,8.189367,4.331111,-27.017921,-39.84688,1.5423923,-0.031059116,0.033156354,-0.12260528,1
1408471973261,1408471973276,-0.13063364,-0.3024176,-0.11432313,1.4941314,8.564808,4.5364137,0.12525868,-0.5030051,-0.78195447,1.3634979,8.26239,4.4220905,-26.76582,-40.151627,1.3901877,-0.044907555,-0.013715279,-0.012883042,1
1408471973659,1408471973674,-0.07616554,-0.22625206,-0.18151042,1.304391,8.585608,4.555717,0.13162293,-0.5003924,-0.78549665,1.2282255,8.359355,4.3742065,-25.430286,-41.38237,0.71530616,-0.03212438,0.019307917,-0.042710446,1
1408471974059,1408471974074,0.037708677,-0.2757821,-0.1297358,1.3904326,8.53099,4.632032,0.12767796,-0.49751785,-0.78593904,1.4281414,8.255207,4.5022964,-24.381002,-42.35868,0.6536154,-0.016145414,-0.020106867,-0.018209364,1
1408471974949,1408471974956,-0.025139118,-0.22176293,-0.3250129,1.3012487,8.65893,4.4155064,0.13001618,-0.50790113,-0.7844015,1.2761095,8.437167,4.0904937,-24.445156,-42.497677,0.55378234,0.076532595,-0.07017429,-0.059754677,1
1408471975257,1408471975273,-0.008529344,-0.43364978,0.14634559,0.96621,8.577527,4.654029,0.09281963,-0.5040748,-0.82174516,0.9576807,8.143877,4.8003745,-23.055073,-43.286156,2.5949414,-0.23026356,-0.29068404,-0.022470422,1
1408471975655,1408471975670,-0.13781624,0.28685528,-0.030974984,0.61067104,7.7828016,5.935076,0.09028375,-0.435022,-0.8602575,0.47285482,8.069656,5.9041014,-20.811312,-43.749775,3.613612,-0.37194374,0.16098809,-0.061885204,1
1408471975855,1408471975871,0.26485857,-0.120159,0.057760116,0.43903673,7.8414593,5.8726773,0.110613555,-0.43398198,-0.8527047,0.7038953,7.7213006,5.9304376,-19.822361,-43.79679,2.943835,0.07759786,0.32184303,0.0787297,1
1408471976055,1408471976071,0.25902268,-0.15711948,0.021697452,0.556203,7.9933414,5.6537576,0.12278153,-0.44346336,-0.83714384,0.81522566,7.836222,5.675455,-18.953749,-43.665226,1.4029411,0.16814533,0.24514398,0.19910458,1
1408471976454,1408471976469,0.06539164,-0.06898294,-0.2240075,0.46252984,8.510938,4.849605,0.15599512,-0.47791225,-0.8060077,0.5279215,8.441956,4.6255975,-18.423912,-43.231945,-1.7936884,0.2139517,0.11305119,0.063815996,1
1408471976853,1408471976868,0.038307227,-0.35299513,-0.29373863,0.6512229,8.817696,4.2417774,0.17170551,-0.5042228,-0.77888024,0.6895301,8.4647,3.9480386,-19.139624,-43.065994,-2.6901631,0.13086107,0.14820491,0.07127285,1
