Start,Stop,MPL Magnetic Field X,MPL Magnetic Field Y,MPL Magnetic Field Z,MPL Rotation Vector X,MPL Rotation Vector Y,MPL Rotation Vector Z,MPL Linear Acceleration X,MPL Linear Acceleration Y,MPL Linear Acceleration Z,MPL Gravity X,MPL Gravity Y,MPL Gravity Z,MPL Gyroscope X,MPL Gyroscope Y,MPL Gyroscope Z,MPL Accelerometer X,MPL Accelerometer Y,MPL Accelerometer Z,Action
1408986474362,1408986474378,0.033518825,-0.18016368,0.14110826,0.25378537,9.693524,1.4630069,0.07446439,0.64796543,0.75507224,0.2873042,9.51336,1.6041151,-15.441721,-25.365458,4.383636,-0.15013571,-0.0041611893,-0.116946064,1
1408986474562,1408986474579,-0.21562779,-0.16160862,-0.112976395,-0.044143096,9.672575,1.615338,0.06548354,0.64292485,0.75883716,-0.25977087,9.510966,1.5023615,-15.403054,-25.4494,4.171847,-0.092611425,-0.028662272,-0.12333765,1
1408986474762,1408986474974,-1.283292,0.6820482,-0.3184288,-0.7410054,9.75308,0.70509243,0.02783928,0.6806406,0.7271091,-2.0242975,10.435128,0.3866636,-14.482474,-25.962002,3.1414285,0.07463509,0.044840973,-0.046638608,1
1408986475161,1408986475175,2.2605753,-0.8194155,1.5744869,-1.8044798,9.3822775,-2.2101474,0.16141732,-0.76591754,-0.62224853,0.45609543,8.562862,-0.6356605,-13.982115,-26.322277,2.851954,1.2677312,2.1423466,-0.79978055,1
1408986475361,1408986475376,0.31094694,-0.32531217,0.018555064,-1.7031752,8.758887,-4.0683475,0.23733708,-0.8069046,-0.5385142,-1.3922282,8.433576,-4.0497923,-13.359148,-26.652618,3.1153927,0.82458127,0.8981178,-0.29591048,1
1408986475760,1408986475775,0.02498948,-0.014963761,0.22011691,-1.5261539,8.8567505,-3.9239469,0.22549014,-0.80573994,-0.5448052,-1.5011644,8.841787,-3.70383,-11.29894,-26.986074,6.7630982,-0.123504095,-0.036119122,0.0609531,1
1408986476159,1408986476174,-0.41943422,0.5585972,-0.26725277,-1.3379098,9.141511,-3.2881367,0.18910754,-0.79491115,-0.574259,-1.757344,9.700109,-3.5553896,-9.477925,-26.502832,11.008139,-0.08515458,-0.1714077,0.11741211,1
1408986476359,1408986476374,0.20694882,0.0010474633,0.240318,-1.3669395,9.193884,-3.1265283,0.21139534,-0.7840373,-0.5797006,-1.1599907,9.194932,-2.8862102,-9.0029955,-26.271053,11.772826,-0.090480894,0.24937174,-0.13718608,1
1408986477296,1408986477303,0.18136078,-0.68982935,0.15263036,-0.97862995,9.019258,-3.7235823,0.20936301,-0.80375034,-0.5509269,-0.79726917,8.329428,-3.570952,-9.034601,-26.161465,11.625631,0.2898185,0.13751899,0.14297846,1
1408986477556,1408986477572,-0.15023616,0.64478844,0.44592008,0.4997896,9.783157,0.45669398,0.109659664,0.68167996,0.7191359,0.34955344,10.427945,0.90261406,-13.215576,-26.341099,9.12601,-0.799947,-0.63905877,0.44657883,1
1408986477756,1408986477772,-0.30047232,0.074818805,0.23523031,0.78529817,9.688736,1.2958617,0.12714729,0.6463443,0.74754924,0.48482585,9.763555,1.5310919,-13.469722,-26.518328,8.9234295,-0.40686443,-0.17566876,0.18132798,1
1408986477956,1408986478177,-0.034267012,-0.19123685,0.052822076,2.0585647,9.417294,1.8014871,0.17960353,0.6130998,0.7674474,2.0242975,9.226056,1.8543092,-14.400021,-26.389477,7.0542617,-0.17037573,-0.108557105,0.37414083,1
1408986478355,1408986478564,-0.06239888,-0.33593643,0.14065935,2.4111106,9.275886,2.0763714,0.19529173,0.5966479,0.7768817,2.1823149,9.089587,2.0841527,-16.89342,-25.18947,3.76379,-0.08302405,-0.024401214,0.043908868,1
1408986478754,1408986478769,-0.1592144,-0.29254153,0.05566519,2.4121583,9.254039,2.1709423,0.1959892,0.59236294,0.779843,2.2529438,8.961497,2.2266076,-18.304207,-24.613413,2.7728624,-0.03615241,-0.022270685,0.009820406,1
1408986479153,1408986479168,-0.008828619,-0.43514615,0.04189853,2.1767783,9.297284,2.2337902,0.18399519,0.5935044,0.78156286,2.1679497,8.862138,2.2756886,-20.339296,-23.370016,1.8851417,0.04587295,0.042710446,-0.031724907,1
1408986479353,1408986479368,-0.19018939,-0.09771336,-0.12883797,1.9786581,9.311799,2.3542485,0.17679378,0.5905117,0.78481114,1.7884687,9.214086,2.2254105,-20.709064,-22.938011,1.59012,-0.078762986,0.005426191,-0.07859654,1
1408986479752,1408986479773,-0.102651395,-0.27922377,-0.03232172,1.8971056,9.334095,2.3331497,0.17169724,0.5929249,0.78413904,1.7944542,9.054871,2.3008277,-20.735329,-22.915787,1.3550814,0.0384161,-0.008422247,0.008755142,1
1408986480479,1408986480486,0.0020949265,-0.33563715,-0.03007716,1.707365,9.354595,2.3967454,0.15820472,0.593945,0.78628796,1.70946,9.018958,2.3666685,-20.661741,-23.10837,1.2389438,-0.0031292143,0.117278956,-0.08179233,1
1408986480750,1408986480766,-0.075417355,-0.052971713,-0.043993454,0.94451255,9.476549,2.3388357,0.11127783,0.6069305,0.7842829,0.8690952,9.423578,2.2948422,-19.011963,-23.898449,0.18440408,0.008588694,0.012883042,-0.033855435,1
1408986480950,1408986481161,-0.04504092,-0.010175358,-0.067935474,0.8040029,9.467272,2.4274213,0.10442461,0.6044206,0.78684884,0.7589619,9.457097,2.3594859,-17.997585,-24.686172,-0.61253977,0.0011318434,0.008621984,-0.021072261,1
1408986481349,1408986481363,-0.09068039,-0.29388827,0.0017956513,0.786196,9.476849,2.3959973,0.10280225,0.6060228,0.7859109,0.6955156,9.1829605,2.397793,-17.303825,-24.840355,-0.7980967,0.029893983,0.015013571,0.0055593485,1
1408986481747,1408986481754,-0.0104746325,-0.2287959,-0.123451024,0.7012018,9.457247,2.497302,0.09887589,0.6024075,0.7889291,0.6907272,9.228451,2.373851,-16.329844,-25.248299,-1.265414,0.023502396,-0.029727535,0.022603579,1
1408986481948,1408986481963,-0.0525228,-0.15292963,-0.08828619,0.73127896,9.4735565,2.4262242,0.10102619,0.60505366,0.78666556,0.6787562,9.320627,2.337938,-16.093092,-25.248472,-1.4611616,0.028828718,-0.015879098,0.018342521,1
1408986482347,1408986482362,0.09950901,-0.27204117,-0.036810853,0.94795424,9.487324,2.293346,0.110379174,0.6090021,0.7829569,1.0474633,9.215282,2.256535,-15.940629,-24.862152,-1.4193292,0.071439296,-0.026531743,0.08651944,1
1408986482746,1408986482762,0.03127426,-0.16714521,-0.13691841,1.1682208,9.468618,2.268955,0.12096311,0.6080125,0.7825333,1.1994951,9.301474,2.1320367,-16.265102,-24.863842,-1.1789929,-0.026565032,0.0032956619,0.059887834,1
1408986483674,1408986483691,-0.0026934769,-0.18210897,-0.10639234,1.1614871,9.477597,2.2348375,0.12031402,0.6095712,0.7814655,1.1587936,9.295488,2.1284454,-17.076674,-24.523714,-1.1452827,-0.053196643,0.009687249,-0.037051227,1
1408986483944,1408986483959,-0.0028431145,-0.16519992,0.0037409402,1.199944,9.49301,2.1474493,0.12918663,0.61140877,0.7780445,1.1971009,9.32781,2.1511903,-18.349737,-24.899426,-0.016055735,0.03415504,-0.025466477,0.027929902,1
1408986484343,1408986484358,0.04249708,-0.27877486,0.015263036,1.2455834,9.476101,2.1957822,0.12756765,0.6097254,0.78004843,1.2880806,9.197326,2.2110453,-18.407415,-25.073824,-0.0626855,0.025632925,0.0022303974,0.037517283,1
1408986484543,1408986484749,-0.031124622,-0.030226797,-0.27473465,1.2449849,9.476549,2.1936872,0.12756066,0.60981876,0.7799755,1.1623849,9.466674,2.0745757,-18.429323,-24.87414,-0.028418778,0.005392901,-0.0020306604,-0.016811205,1
1408986484942,1408986484957,0.1213561,-0.24420857,-0.046537295,1.3666402,9.461885,2.1845593,0.13190259,0.60927373,0.78001106,1.4879963,9.217676,2.1380222,-18.465433,-24.299458,0.054843087,0.005392901,-0.0009653959,0.038582545,1
1408986485341,1408986485356,0.031124622,-0.29867667,-0.07556699,1.365892,9.473258,2.1357775,0.1337808,0.6109054,0.7782755,1.3970166,9.174581,2.0602105,-18.342152,-24.432169,-0.03302915,0.061851915,-0.014813834,0.030060431,1
1408986485541,1408986485739,-0.017208325,-0.21278468,-0.12943652,1.265186,9.485229,2.1444566,0.1351372,0.6103076,0.778496,1.3682863,9.255983,2.0135236,-18.267786,-24.72213,0.06559718,-0.018042916,-0.009487512,0.0055593485,1
1408986485940,1408986485956,-0.05312135,-0.23343466,-0.017208325,1.2813468,9.494206,2.0941782,0.13464499,0.6124508,0.7763243,1.2282255,9.260772,2.0769699,-17.742603,-24.790192,0.2514493,0.026698189,-0.039314914,0.0034288198,1
1408986486339,1408986486354,0.11447277,-0.36631286,-0.0019452889,1.2167034,9.469068,2.241721,0.13255826,0.6067389,0.7807856,1.3311762,9.102755,2.2397757,-17.287321,-24.543669,0.41744342,-0.023369238,-0.0073569827,-0.004028031,1
1408986486539,1408986486750,0.05865794,-0.16355391,-0.022296004,1.1001357,9.467422,2.3075616,0.12849855,0.6048391,0.78246844,1.1587936,9.303867,2.2852654,-17.095037,-23.665512,0.3063928,0.022437133,-0.010552776,-0.020006998,1
1408986486938,1408986486961,-0.034566287,-0.14784196,-0.12000936,1.1682208,9.486425,2.193388,0.13445555,0.6083444,0.77867544,1.1336545,9.338584,2.0733786,-17.093645,-23.353672,0.1991522,0.040546626,-0.052098088,0.025799373,1
1408986487138,1408986487338,0.05192425,-0.14305355,-0.14963761,1.0992378,9.473407,2.2836194,0.13482769,0.6119299,0.7754199,1.1659763,9.369708,1.9560628,-17.25615,-23.1884,0.14324798,0.02456766,-0.023335949,-0.045573343,1
1408986487537,1408986487551,-0.1328782,-0.122852474,-0.09726445,1.1599907,9.439888,2.3897126,0.1434395,0.597981,0.7835282,1.0271125,9.317036,2.292448,-17.38925,-23.27734,-0.13882503,-0.079828255,-0.11494869,0.022603579,1
1408986487936,1408986487951,0.18076223,-0.20320787,0.13452421,1.3982137,9.307159,2.7552772,0.15126726,0.58020175,0.7958171,1.578976,9.103952,2.8898015,-16.879156,-23.869864,-0.17020634,-0.096872486,0.025666215,0.05669204,1
1408986488335,1408986488350,-0.051774614,-0.20380642,-0.2057517,1.254861,9.342474,2.704101,0.151182,0.5824711,0.7928844,1.2030864,9.138668,2.4983494,-16.950506,-23.97224,-0.79021895,0.036285568,-0.04996756,-0.07540075,1
1408986488535,1408986488550,-0.11791443,-0.5258266,-0.3573346,1.3437457,9.429863,2.332551,0.16640832,0.59445405,0.779942,1.2258313,8.9040365,1.9752164,-17.024551,-24.068571,-1.2802545,0.13961622,-0.16714665,0.0076898774,1
1408986488735,1408986488935,0.040851068,-0.42242697,-0.012270284,1.441908,9.209147,3.0463223,0.17530185,0.58652246,0.7839831,1.5502456,8.950723,2.44448,-17.039768,-23.976513,-1.5548973,-0.06171876,-0.06914232,0.05349625,1
1408986489134,1408986489149,-0.07571663,-0.4233248,0.0037409402,1.5074493,9.14181,3.212869,0.17044123,0.5541946,0.807344,1.4317327,8.718486,3.21661,-17.081928,-23.51666,-1.2610579,-0.07130614,-0.023335949,0.030060431,1
1408986489533,1408986489548,-0.022744916,-0.070180036,-0.07646482,1.2976574,9.001749,3.6677673,0.1567589,0.53704524,0.82065386,1.2749124,8.931569,3.5913026,-17.227251,-23.66855,-1.5794907,-0.11391672,0.030992538,0.0034288198,1
1408986489733,1408986489749,0.11267712,0.04249708,0.03127426,1.253215,8.940548,3.829376,0.1518341,0.53075534,0.82572997,1.365892,8.983045,3.8606503,-17.354826,-23.61644,-2.3833692,-0.08195878,0.050167296,-0.022137526,1
1408986490132,1408986490147,0.09501988,-0.11881226,-0.087538,1.3510779,8.864831,3.969736,0.16061835,0.52134335,0.82898194,1.4460979,8.746018,3.882198,-17.598341,-23.234451,-4.3101883,-0.028695561,-0.06701179,0.0044940845,1
1408986490531,1408986490546,0.024091655,0.00089782564,0.04444237,1.302296,8.913912,3.8748658,0.17224851,0.52226496,0.82266665,1.3263878,8.91481,3.9193082,-18.029608,-23.006723,-5.7576275,-0.01165133,-0.08938234,-0.10416289,1
1408986490930,1408986490945,-0.06479308,-0.62802905,-0.03172317,1.1290157,9.49256,2.1877017,0.20101629,0.5899541,0.7648332,1.0642227,8.8645315,2.1559787,-17.864283,-23.28253,-6.115315,0.7084674,-0.22467093,-0.13185976,1
1408986491330,1408986491345,-0.46462476,0.2415151,-0.03247136,1.3061867,9.562741,1.7371429,0.18446213,0.6143276,0.75787646,0.8415619,9.8042555,1.7046716,-16.230183,-24.113504,-2.7173297,-0.077697724,-0.55277234,0.0055593485,1
1408986491729,1408986491744,0.11626842,0.13242929,0.175076,0.25962123,9.505429,2.3974938,0.11503635,0.6037578,0.77862614,0.37588966,9.637859,2.5725696,-13.562109,-24.325735,3.2183204,-0.24174845,0.5742774,-0.18512298,1
1408986491929,1408986491944,0.163105,0.22849663,0.115969144,-0.22296004,9.426122,2.6960208,0.059328124,0.599183,0.79244465,-0.059855044,9.654618,2.8119898,-12.072871,-24.639187,5.1722655,-0.15013571,0.6275406,-0.11481553,1
1408986492129,1408986492145,0.012719196,-0.24555531,-0.038905777,-0.3096002,9.481189,2.48578,-0.0027618809,0.61094385,0.79135627,-0.29688102,9.235633,2.4468741,-10.882411,-25.154215,5.602762,0.10339723,0.41661826,0.06734469,1
1408986492527,1408986492542,0.0947206,-0.3309984,0.042048167,0.44277766,9.570223,2.0935798,0.0071496535,-0.6270594,-0.77764505,0.5374983,9.239224,2.135628,-10.243615,-25.98301,3.4574544,0.10872355,0.21102223,0.26654914,1
1408986492727,1408986492939,0.065092355,-0.60453594,-0.17477672,0.97279406,9.64145,1.5047557,0.0007400196,-0.65059745,-0.7554987,1.0378864,9.036914,1.3299791,-11.981321,-25.854548,0.90500236,0.04587295,0.13645372,0.19624168,1
1408986493126,1408986493141,-0.037259765,-0.10908581,0.008529344,0.8776246,9.7062435,1.0892122,0.011128795,-0.6665843,-0.741094,0.8403648,9.5971575,1.0977415,-13.56746,-25.428513,0.3832445,0.22590263,0.08105996,-0.033855435,1
1408986493326,1408986493341,0.06943185,-0.22041619,-0.3426701,0.7493851,9.738565,0.8765771,0.023843478,-0.6743406,-0.733399,0.81881696,9.518148,0.533907,-15.101082,-24.953346,0.68546253,0.067178234,0.115148425,-0.06794389,1
1408986494425,1408986494433,-0.30032268,0.09771336,0.19348143,0.4523545,9.639505,1.7446249,0.03494355,-0.6401766,-0.7634888,0.15203181,9.737218,1.9381063,-16.888296,-24.382048,2.102762,-0.17144099,-0.024401214,-0.011484882,1
1408986494723,1408986494739,-0.054019175,-0.3935469,0.13332711,1.8293197,9.590873,0.9153332,0.01713255,-0.67308044,-0.7225176,1.7753005,9.197326,1.0486604,-17.88537,-23.942314,1.5836335,-0.042544,0.016078835,0.016211992,1
1408986494923,1408986495135,-0.008978256,-0.030526072,-0.040102877,1.7902644,9.58818,1.0145429,0.019324556,-0.669252,-0.7259247,1.7812861,9.557653,0.9744401,-19.755087,-22.928629,1.7041636,0.016045546,0.023535686,-0.0050932956,1
1408986495322,1408986495345,-0.01810615,-0.12599486,-0.109834,1.8293197,9.592669,0.8951322,0.017419718,-0.6738357,-0.72178,1.8112136,9.466674,0.78529817,-20.646658,-22.79426,1.6557326,0.042677157,-0.01907489,0.017277258,1
1408986495721,1408986495737,-0.072574235,-0.23672669,-0.067935474,1.7365444,9.613618,0.85562783,0.01994145,-0.6752606,-0.72138166,1.6639702,9.376891,0.78769237,-22.093618,-22.722849,1.9627037,6.657903e-05,0.0032956619,-0.040247023,1
1408986495921,1408986496133,-0.07451953,-0.2741361,0.15337855,1.752855,9.621099,0.72888476,0.019878816,-0.68002886,-0.7168986,1.6783354,9.346964,0.8822633,-22.205889,-22.228535,1.8364289,0.042677157,-0.0030959249,0.0076898774,1
1408986496320,1408986496335,0.0019452889,-0.1551742,0.027084406,1.6656162,9.621848,0.90186584,0.024209581,-0.67336875,-0.723082,1.6675615,9.466674,0.92895025,-21.663685,-21.781849,1.6969672,-0.07663246,0.037384123,-0.046638608,1
1408986497239,1408986497246,-0.020051438,-0.030974984,-0.054468088,1.6971897,9.619753,0.86490536,0.020758413,-0.67488235,-0.7221309,1.6771383,9.588778,0.81043726,-21.24175,-21.52411,1.517452,0.0043276367,-0.037184387,0.015146729,1
1408986497517,1408986497533,0.05312135,-0.19782092,-0.022595279,1.7114053,9.623793,0.7887398,0.017447758,-0.6778472,-0.72009194,1.7645266,9.425972,0.7661445,-21.04486,-22.12738,1.6242789,0.039481364,-0.01907489,0.025799373,1
1408986497917,1408986497931,-0.0032920274,-0.23986909,0.0010474633,1.6493057,9.631125,0.8297405,0.017249482,-0.67630905,-0.72244394,1.6460136,9.391256,0.830788,-21.336315,-22.041952,1.6145979,-0.053196643,0.0022303974,-0.033855435,1
1408986498316,1408986498331,-0.10100538,-0.47016135,0.007631518,1.5901989,9.644742,0.7860463,0.018359829,-0.6779229,-0.72160995,1.4891934,9.174581,0.79367787,-21.410118,-22.190445,1.6715146,0.026698189,-0.020140156,-0.028529113,1
1408986498715,1408986498731,0.06120178,-0.70509243,-0.26156655,1.5465046,9.619903,1.1115081,0.008160268,-0.6657752,-0.73514116,1.6077064,8.91481,0.8499416,-21.10408,-22.46061,1.9895757,-0.14693992,-0.11281816,0.008755142,1
1408986499115,1408986499130,-0.124049574,0.029029695,0.16115971,1.4683938,9.302371,2.7346272,-0.0154413115,-0.6002732,-0.7928096,1.3443443,9.331401,2.895787,-21.0113,-23.01513,1.7848457,-0.3024685,-0.0041611893,-0.060487047,1
1408986499514,1408986499529,0.04563947,-0.16115971,-0.08439561,1.7607857,9.188498,2.939481,-0.0026896643,-0.59170914,-0.79242253,1.8064252,9.027337,2.8550856,-20.567991,-22.803658,-0.4519788,0.0384161,0.18971694,0.14084794,1
1408986500412,1408986500419,0.051026423,-0.20111294,-0.07915829,1.8224365,9.19134,2.8923452,0.015400109,-0.5935415,-0.7849651,1.8734628,8.990228,2.813187,-20.366165,-22.485506,-2.2083118,0.050134007,0.14391057,0.064148895,1
1408986500711,1408986500727,-0.07347207,-0.09142858,-0.12838906,2.3192332,9.209745,2.443582,0.0048688957,-0.6126838,-0.76482844,2.2457612,9.118318,2.315193,-22.841282,-20.386126,-6.8964505,0.043742422,-0.013748569,0.030060431,1
1408986500911,1408986500935,-0.036361936,0.17791912,-0.24256256,2.3886652,9.24087,2.2512977,0.003277638,-0.6206483,-0.75808334,2.3523033,9.41879,2.0087352,-23.796259,-20.03543,-6.628522,0.05546033,-0.012683305,0.044974133,1
1408986501111,1408986501323,0.047285482,-0.13063364,0.034865562,2.4929626,9.226206,2.1977274,-0.0009219395,-0.6228528,-0.7555547,2.540248,9.095572,2.232593,-24.85789,-19.719378,-5.7383256,0.07996141,-0.020140156,0.050300453,1
1408986501709,1408986501725,0.041599255,-0.27503392,0.005087679,2.7488427,9.175479,2.1030068,-0.0090980735,-0.6266502,-0.7496349,2.790442,8.900445,2.1080947,-25.012016,-19.825321,-4.4066596,-0.0009986854,0.008621984,0.023668844,1
1408986501909,1408986502121,-0.092775315,-0.32770637,0.048632223,2.7539306,9.167099,2.1324856,-0.010340463,-0.62542886,-0.7508304,2.6611552,8.839393,2.1811178,-25.32401,-19.377928,-3.5225196,-0.028695561,0.008621984,-0.038116492,1
1408986502308,1408986502323,-0.09561843,-0.083497785,-0.039205052,2.6717794,9.186253,2.1544824,-0.006823154,-0.6245827,-0.75219476,2.5761611,9.102755,2.1152773,-25.299831,-19.09537,-3.4927056,-0.010586065,0.012883042,-0.030659642,1
1408986502508,1408986502523,-0.054617725,-0.006135142,-0.21877018,2.6714802,9.186702,2.1532853,-0.0068114838,-0.624633,-0.7521587,2.6168625,9.180567,1.934515,-25.225603,-18.94145,-3.5867865,0.012849752,-0.0052264538,0.011950935,1
1408986502907,1408986502922,-0.072574235,-0.15218145,-0.09053075,2.596063,9.197475,2.1986253,-0.004986207,-0.6227943,-0.75462675,2.5234885,9.045294,2.1080947,-25.159918,-18.791065,-3.9229882,-0.034021884,-0.0020306604,-0.037051227,1
1408986503584,1408986503595,0.072574235,-0.024091655,-0.006584055,2.5754128,9.19987,2.212841,-0.005338963,-0.6222085,-0.7556339,2.6479871,9.175778,2.2062569,-25.281876,-18.863693,-4.20571,-0.01165133,-0.010552776,-0.026398584,1
1408986503905,1408986503921,0.06120178,-0.19931729,0.0001496376,2.7878983,9.164406,2.0995653,-0.014182728,-0.62669516,-0.75034577,2.8491,8.965088,2.099715,-25.544199,-19.938074,-4.8098865,0.029893983,-0.014813834,0.024734108,1
1408986504105,1408986504317,-0.12539631,-0.31738135,-0.09023148,2.8009167,9.172337,2.0474913,-0.016676657,-0.6287502,-0.74929154,2.6755204,8.854955,1.9572599,-25.276104,-19.551178,-4.1286716,-0.021238709,-0.014813834,0.0034288198,1
1408986504504,1408986504525,-0.089184016,-0.19363107,-0.07706337,2.8149827,9.176676,2.007987,-0.018399905,-0.63029766,-0.74833345,2.7257986,8.983045,1.9309237,-25.439865,-19.26555,-3.9961796,0.008588694,-0.024401214,0.006624613,1
1408986504704,1408986504910,0.017956512,-0.33488896,0.082899235,2.7389667,9.198224,2.0144215,-0.019861616,-0.62999296,-0.7506714,2.6743233,9.027337,1.8794483,-25.75429,-19.031939,-3.793091,-0.020173445,0.0022303974,-0.04450808,1
1408986505103,1408986505118,-0.042646717,-0.35045126,-0.029927522,2.63437,9.230545,2.006341,-0.0212523,-0.6302746,-0.75303704,2.5917234,8.880095,1.9764135,-26.389341,-18.588951,-3.5416782,-0.010586065,-0.075533904,-0.08179233,1
1408986505502,1408986505517,-0.07915829,-0.2685995,-0.02124854,2.4290674,9.287558,2.0024505,-0.017467238,-0.6305497,-0.7558484,2.349909,9.018958,1.9812019,-25.918556,-18.908895,-3.413703,0.03202451,-0.029727535,-0.047703873,1
1408986505702,1408986505902,-0.080505036,-0.16804303,-0.1038485,2.195034,9.364471,1.9125183,-0.011582345,-0.63252074,-0.75580347,2.1871033,9.169792,1.8531121,-25.393114,-19.29638,-3.066065,0.013915016,0.001165133,-0.08072707,1
1408986506772,1408986506783,-0.090381116,-0.22700025,-0.022744916,2.022502,9.426721,1.7932571,-0.016293297,-0.638982,-0.7558046,1.9321208,9.19972,1.7705121,-24.561016,-20.186588,-2.222508,0.03415504,-0.14584136,-0.113750264,1
1408986507099,1408986507115,0.009576807,-0.32561144,0.026785132,1.6579847,9.460688,1.9783587,-0.02456343,-0.6312903,-0.76814586,1.6675615,9.1350765,2.005144,-21.67017,-22.103807,-0.7846398,-0.015912388,-0.037184387,-0.024268055,1
1408986507299,1408986507510,0.031124622,-0.16968904,-0.06539164,1.5646108,9.48912,1.9173067,-0.023864862,-0.6337737,-0.7670421,1.5957354,9.31943,1.851915,-20.939474,-23.286573,0.119250484,0.026698189,-0.051032823,-0.020006998,1
1408986507698,1408986507713,-0.07631518,-0.10414778,-0.11192893,1.5978304,9.485827,1.9063832,-0.026201358,-0.6341206,-0.7667042,1.5215151,9.38168,1.7944542,-20.733332,-23.6645,0.5063873,-0.01165133,-0.01907489,0.022603579,1
1408986508097,1408986508112,-0.033668462,-0.28116906,-0.058508303,1.6892589,9.437794,2.060061,-0.02644512,-0.6279034,-0.7707613,1.6555905,9.156625,2.0015526,-20.185797,-23.448027,0.6032471,-0.056392435,0.040579915,0.021538315,1
1408986508297,1408986508312,-0.0032920274,-0.013916298,-0.08783727,1.7151462,9.415946,2.137274,-0.02704864,-0.62473655,-0.7730642,1.7118542,9.40203,2.0494366,-20.109917,-22.985954,0.31452844,-0.052131377,0.012883042,0.016211992,1
1408986508696,1408986508712,-0.047734395,-0.28311434,-0.02932897,1.7152959,9.415796,2.1374235,-0.027054997,-0.62472653,-0.7730712,1.6675615,9.132683,2.1080947,-20.272459,-22.368198,-0.431042,0.002197108,-0.013748569,-0.0008322378,1
1408986508896,1408986509107,0.093373865,-0.22909518,-0.14140753,1.8710686,9.380931,2.1597195,-0.034746446,-0.6234364,-0.7733275,1.9644425,9.151836,2.018312,-21.045607,-22.211252,-1.0652612,-0.041478734,-0.02120542,0.027929902,1
1408986509296,1408986509325,0.027084406,-0.20500351,-0.069132574,1.8954595,9.355642,2.246659,-0.037297376,-0.6197236,-0.7762855,1.922544,9.150639,2.1775265,-21.449411,-22.325804,-1.1231425,-0.053196643,-0.015879098,-0.0018975022,1
1408986509979,1408986509992,-0.19707273,-0.36676177,-0.47719434,1.7844285,9.3917055,2.1866543,-0.036507547,-0.6222369,-0.7754636,1.5873557,9.024943,1.70946,-21.614336,-22.28621,-1.1491754,-0.037217677,-0.042510707,-0.05196493,1
1408986510293,1408986510308,-0.13961188,0.11148002,0.013617022,1.185878,9.255835,3.015048,-0.062866114,-0.58507997,-0.8083672,1.0462662,9.367314,3.028665,-19.893486,-22.581184,-1.4748033,-0.15439676,-0.10962237,-0.11055447,1
